city,spot_name,strategy_sum,star,intro,rank,lng,lat,comment_sum,visitors
广州,番禺博物馆,1,width:96%,,广州景点排名第,113.3521851,22.958052,89,0%
广州,南沙滨海泳场,0,width:70%,,广州景点排名第,113.62641,22.766857,12,0%
广州,大丰门景区,6,width:84%,,广州景点排名第,113.8370334,23.5994099,25,0%
广州,黄大仙祠,1,width:90%,,广州景点排名第,113.233717,23.101465,44,0%
广州,洪秀全故居,1,width:86%,,广州景点排名第,113.1794126,23.4233786,43,0%
广州,沙基惨案纪念碑,1,width:92%,,广州景点排名第,113.257121,23.11273,18,0%
广州,十九路军淞沪抗日阵亡将士陵园,1,width:90%,,广州景点排名第,113.316228,23.151061,32,0%
广州,青年公园,1,width:90%,,广州景点排名第,113.235428,23.132349,17,0%
广州,金坑森林公园,1,width:60%,,广州景点排名第,113.528032,23.268062,2,0%
广州,水西村,2,width:76%,,广州景点排名第,113.49058,23.203397,11,0%
广州,粤王井,2,width:84%,,广州景点排名第,113.269498,23.140291,13,0%
广州,漱珠岗,1,width:86%,,广州景点排名第,113.2999321,23.0913016,32,0%
广州,广州水果世界,1,width:0%,"广州水果世界是由广州市果树科学研究所创建于1996年，地处广州市白云区九佛镇，占地面积135公顷，是一个集水果科研、生产示范、技术推广、技术培训、现代农业展示于一体的多功能现代化水果科研示范基地。
广州水果世界是国家农业部南亚热带名优水…",广州景点排名第,113.2892032029,23.1394720615,1,0%
广州,从化温泉风景区,2,width:92%,,广州景点排名第,113.6642218,23.6468537,103,0%
广州,芙蓉峰公园,1,width:100%,,广州景点排名第,113.233173,23.52174,7,0%
广州,广东电视塔文化游乐中心,2,width:0%,广东电视塔文化游乐中心建在越秀山北峰上，塔高二百米。海拔二百五十米。钢筋铁骨，傲然矗立。电视塔有四级平台，下面两级开辟为“中心”高的第一平台。这平台面积三百多平方米，为“星河座”的音乐茶座。在茶色玻璃环绕中，到处装点着闪烁的七彩饰…,广州景点排名第,113.2755606922,23.1473423937,0,0%
广州,正果寺,1,width:86%,,广州景点排名第,113.902198,23.425034,13,0%
广州,1850创意园,1,width:90%,,广州景点排名第,113.249641,23.102008,46,0%
广州,三元里人民抗英斗争纪念馆,1,width:94%,,广州景点排名第,113.266612,23.166898,67,0%
广州,何仙姑家庙,1,width:92%,,广州景点排名第,113.8401857,23.3885199,5,0%
广州,华林禅寺,1,width:84%,,广州景点排名第,113.2532158,23.1224276,69,0%
广州,天河儿童公园,2,width:98%,,广州景点排名第,113.438372,23.137501,36,0%
广州,清真先贤墓(宛葛素墓),1,width:90%,,广州景点排名第,113.266041,23.148466,13,0%
广州,圆玄道观,1,width:94%,广东省道教学院所在地，大殿仿天坛造型，青铜制成的老子像非常壮观。,广州景点排名第,113.1868174,23.4058893,236,0%
广州,东山湖公园,2,width:94%,,广州景点排名第,113.298465,23.122361,165,0%
广州,天湖旅游风景区,1,width:70%,“百丈飞瀑”是华南地区最大的自然瀑布，是远足探幽避暑的胜地。,广州景点排名第,113.6361649,23.6630277,28,0%
广州,南方大厦,5,width:88%,,广州景点排名第,113.2591857,23.1141571,61,0%
广州,留耕堂,3,width:94%,,广州景点排名第,113.3402459,22.9105511,22,0%
广州,玉岩书院,1,width:88%,,广州景点排名第,113.532109,23.191917,15,0%
广州,农民运动讲习所旧址,1,width:66%,"农民运动讲习所旧址由周恩来同志题匾的“毛泽东同志主办的农民运动讲习所旧址”坐落在广州市区中山四路，是一所革命纪念馆。
农讲所是在中国第一次国内革命战争时期（1921--1927）中国农民运动蓬勃发展的形势下开办的。1921年中国共产党成立。1924…",广州景点排名第,113.2823859041,23.1342164998,3,0%
广州,海蚀洞,1,width:72%,,广州景点排名第,113.607356,23.113316,12,0%
广州,冯如墓,2,width:86%,,广州景点排名第,113.301214,23.1474247,16,0%
广州,广州近代史博物馆,1,width:92%,,广州景点排名第,113.289774,23.134641,33,0%
广州,裕达隆花园,2,width:0%,裕达隆花园位于广东省增城市三江镇广汕公路北侧，距离广州市区80公里，惠州40公里，东莞30公里，总面积八十万平方米。历时三年，第一期建设方千始成。花园规模宏大，设计构思奇特、各具特色的景区、景点，富蕴中华人文精神，处处聚设计者、建造者达…,广州景点排名第,113.8925960657,23.2274298636,0,0%
广州,宝华路,14,width:100%,宝华路位于广州市荔湾区，原来是由十五甫、宝华市、宝源市及存善大街组成的，在1931年扩建为路时，使用“宝华”作为路名。,广州景点排名第,113.24868,23.12633,14,0%
广州,花都盘古王庙,2,width:100%,,广州景点排名第,113.1625851,23.4721614,14,0%
广州,西苑,1,width:0%,"西苑在流花公园西侧。是一个以陈设盆景为主的公园，面积五千多平方米，湖心岛以较大型的盆栽及亚热带植物为主。
西区是公园的主体，这里山坡起伏，曲院回廊，荷池柳岸，景色幽美。在榕荫馆、亭榭及温室等展厅中，陈列有千多盆各种名贵类型的盆栽，…",广州景点排名第,113.2489068806,23.1425879102,0,0%
广州,南粤苑,4,width:92%,一座岭南风格的园林，展现了当地的文化与民俗。,广州景点排名第,113.2971728,22.9035874,183,0%
广州,中华全国总工会旧址,1,width:94%,,广州景点排名第,113.284248,23.125529,47,0%
广州,广州蓄能水电站旅游度假区,1,width:60%,广州抽水蓄能电站旅游度假区位于从化市吕田镇小杉，广州抽水蓄能电站坐落在南昆山脉北侧，广州抽水蓄能电站距广州100公里，广州抽水蓄能电站面积27平方公里，上下水库水域面积740万平方米，积雨面积1940万平方米。上水库海拔900米，下库海拔270米，…,广州景点排名第,113.9657042534,23.8148296559,2,0%
广州,畲族风情村,1,width:100%,在整个广州地区，惟一有少数民族的地方，就在增城的正果镇。兰溪畲族村，是广州地区最大的畲民聚居村落。虽然村里已经有些汉化了，但还是可以看到少数民族的风情。畲族有自己的语言、民歌和服饰，善长唱山歌，他们还有自己的图腾崇拜。畲族村位于罗…,广州景点排名第,113.9883195777,23.3175472685,1,0%
广州,广州起义纪念馆,1,width:94%,,广州景点排名第,113.270873,23.130345,26,0%
广州,客家围垄屋,1,width:76%,,广州景点排名第,113.6727491,23.3931122,8,0%
广州,东风公园,1,width:90%,,广州景点排名第,113.320366,23.148055,73,0%
广州,歌莉娅,3,width:94%,文艺潮人喜爱的地方，老式的小洋楼里藏着花店、书店、古本店和潮店，每个小细节都是惊喜。,广州景点排名第,113.275381,23.126707,39,0%
广州,南沙水鸟世界生态公园,2,width:86%,鸟类的天堂，饲养了众多的珍稀鸟类，可以与这些鸟类近距离相处。,广州景点排名第,113.6428499,22.6216801,141,0%
广州,广州制造,0,width:0%,,广州景点排名第,113.3876447975,23.0422642274,0,0%
广州,华南农业大学,1,width:92%,,广州景点排名第,113.361423,23.163965,58,0%
广州,南亭村,0,width:90%,,广州景点排名第,113.393658,23.041199,18,0%
广州,广州古玩城,0,width:86%,,广州景点排名第,113.243922,23.1266,20,0%
广州,中心湖公园,1,width:94%,,广州景点排名第,113.400471,23.055769,17,0%
广州,y8,1,width:0%,,广州景点排名第,113.400980918,23.0669508408,0,0%
广州,广州市都城隍庙,4,width:90%,供奉着刘䶮、海瑞、杨椒山，位于主殿的漆壁画值得一看，广府庙会也在这里举办。,广州景点排名第,113.2775,23.132731,131,0%
广州,聚友营ChillSite,0,width:0%,,,113.382594,23.14612,0,0%
广州,长案神厅,0,width:0%,,,113.489816,23.096002,0,0%
广州,长隆野生动物世界,148,width:96%,《爸爸去哪儿》的拍摄地，可以看到世界各地的动物，不乏珍稀品种，还有萌萌的熊猫三胞胎。,广州景点排名第,113.3221894,23.0072339,16650,16%
广州,广州塔,238,width:90%,“广”字造型别具创意，登塔可俯瞰广州市景，还能体验极限项目。,广州景点排名第,113.3310752,23.1120472,13022,26%
广州,南平静修小镇,0,width:82%,,,113.7233308,23.5518022,0,0%
广州,广东省博物馆,34,width:92%,整体建筑以宝盒为理念，岭南画派的书画类馆藏最多。,广州景点排名第,113.3329748,23.1204857,708,6%
广州,长隆欢乐世界,89,width:94%,知名的大型游乐园，游乐设备非常多，刺激的和普通的可以任选，亲子游的好去处。,广州景点排名第,113.3363968,23.0044192,4927,7%
广州,陈家祠,83,width:92%,清代宗祠，建筑考究，随处可以见到木雕、砖雕等传统建筑装饰。,广州景点排名第,113.2519945,23.1326088,2237,18%
广州,岭南印象园,44,width:86%,岭南传统建筑风格，壮观的蚝壳墙，精致的满洲窗，怀旧及摄影的好去处。,广州景点排名第,113.4126885,23.0424454,2823,3%
广州,沙面,179,width:94%,众多欧陆风情的建筑，超级适合拍照的地方，也十分适合漫步其间。,广州景点排名第,113.251211,23.1127149,4578,30%
广州,沙湾古镇,23,width:88%,始建于宋代的古镇，看三雕一塑镬耳屋，吃沙湾姜埋奶，体验“沙湾飘色”。,广州景点排名第,113.3408399,22.9063466,515,0%
广州,广东科学中心,9,width:92%,大型科教基地，木棉花和航母结合的造型非常有设计感，非常适合带孩子们来游玩。,广州景点排名第,113.3690273,23.0453189,1277,0%
广州,深巷坊门楼,0,width:0%,,,113.460363,23.047951,0,0%
广州,岐田村大围门楼,0,width:0%,,,113.428908,23.583968,0,0%
广州,流香雅境,0,width:0%,,,113.79002,23.755442,0,0%
广州,光耀村文昌路陈氏祠堂,0,width:0%,,,113.861586,23.361404,0,0%
广州,花山镇城西村张永琏客家民宅,0,width:0%,,,113.284897,23.500749,0,0%
广州,山心村罗氏祖屋,0,width:0%,,,113.331499,23.633878,0,0%
广州,1689艺术空间,0,width:0%,,,113.305185,23.233722,0,0%
广州,庆头村叶氏宗祠,0,width:0%,,,113.613614,23.406319,0,0%
广州,新青年社旧址,0,width:0%,,,113.274878,23.133191,0,0%
广州,化龙镇沙亭村五色泉,0,width:0%,,,113.453733,23.065916,0,0%
广州,包装之家(华南分会)-精品展馆,0,width:0%,,,113.269281,23.179003,0,0%
广州,东涌镇东涌之眼,0,width:0%,,,113.485684,22.902178,0,0%
广州,新白马寺,0,width:0%,,,113.597746,23.159831,0,0%
广州,健忆舒心茶:冯子莱艺术展,0,width:0%,,,113.301254,23.131719,0,0%
广州,越秀区农林街文化站,0,width:0%,,,113.299342,23.134119,0,0%
广州,曾边锦溪苑牌坊,0,width:0%,,,113.419808,23.029509,0,0%
广州,广州市从化区花卉国家现代农业产业园,0,width:0%,,,113.63673,23.616148,0,0%
广州,石溪村韩村祠堂,0,width:0%,,,113.87686,23.389925,0,0%
广州,多宝街24-1号民居,0,width:0%,,,113.243954,23.122198,0,0%
广州,牧羊宝贝儿童乐园(乔安楼居住小区店),0,width:0%,,,113.596598,23.546159,0,0%
广州,祖贵祖,0,width:0%,,,113.293879,23.365459,0,0%
广州,康氏二代基地,0,width:0%,,,113.978079,23.421013,0,0%
广州,坪埔石氏祠堂,0,width:0%,,,113.791613,23.396399,0,0%
广州,棕熊,0,width:0%,,,113.31742,23.010162,0,0%
广州,德寿里门楼,0,width:0%,,,113.220484,23.168372,0,0%
广州,西山村白屋祠堂,0,width:0%,,,113.38403,23.662863,0,0%
广州,南雪横街四号民居,0,width:0%,,,113.267273,23.107007,0,0%
广州,北社门楼,0,width:0%,,,113.710496,23.151806,0,0%
广州,何贤纪念医院员工活动室,0,width:0%,,,113.37477,22.94037,0,0%
广州,逸轩陈公祠,0,width:0%,,,113.482912,23.144982,0,0%
广州,化龙镇东街牌坊,0,width:0%,,,113.46067,23.047934,0,0%
广州,荷村门楼,0,width:0%,,,113.56326,23.583353,0,0%
广州,白兔村下马祠堂,0,width:0%,,,113.444552,23.610275,0,0%
广州,拖罗村龙圳祠堂,0,width:0%,,,113.736339,23.490426,0,0%
广州,文殊潮善,0,width:0%,,,113.437806,23.128819,0,0%
广州,心声雕塑,0,width:0%,,,113.823145,23.28508,0,0%
广州,法治雕塑,0,width:0%,,,113.624046,23.124415,0,0%
广州,东西炮楼,0,width:0%,,,113.835037,23.147052,0,0%
广州,客家山歌雕塑,0,width:0%,,,113.825288,23.285184,0,0%
广州,欢乐岛,0,width:0%,,,113.596302,23.538854,0,0%
广州,人和园世界农旅之窗欢乐夜市,0,width:0%,,,113.275378,23.291496,0,0%
广州,广东民众抗日自卫团增城县第三区常备队,0,width:0%,,,113.744253,23.169162,0,0%
广州,跬步亭,0,width:0%,,,113.186019,23.44538,0,0%
广州,"广州市增城区荔城街新联村黄氏,傅氏宗祠",0,width:0%,,,113.812556,23.311154,0,0%
广州,黄埔村盘石大街八巷4号民居,0,width:0%,,,113.403145,23.097083,0,0%
广州,燕石翔云(桐渊),0,width:0%,,,113.750437,23.244805,0,0%
广州,东坑祠堂,0,width:0%,,,113.663278,23.402442,0,0%
广州,深井古村土地公,0,width:0%,,,113.416049,23.080176,0,0%
广州,横沥印象,0,width:0%,,,113.522968,22.77829,0,0%
广州,美华后街7-3号民居,0,width:0%,,,113.244143,23.149278,0,0%
广州,绍康陈宗祠,0,width:0%,,,113.299224,23.090021,0,0%
广州,太平湖,0,width:0%,,,113.78569,23.25339,0,0%
广州,珍邦郭公祠,0,width:0%,,,113.662559,23.519054,0,0%
广州,叶宅牌坊,0,width:0%,,,113.465447,23.519676,0,0%
广州,官庄村大围门楼,0,width:0%,,,113.425878,23.678774,0,0%
广州,南街门楼,0,width:0%,,,113.459113,23.047486,0,0%
广州,野不晚露营地,0,width:0%,,,113.382929,23.248642,0,0%
广州,化龙镇沙亭村牌坊,0,width:0%,,,113.456461,23.064776,0,0%
广州,广东省科学院琶洲新奇体验馆,0,width:0%,,,113.375462,23.101539,0,0%
广州,田桥村山村革命老区,0,width:0%,,,113.831947,23.166943,0,0%
广州,鹿湖山,0,width:0%,,,113.773439,23.788516,0,0%
广州,南雪横街二号民居,0,width:0%,,,113.267244,23.106917,0,0%
广州,南平村静修亭,0,width:0%,,,113.721988,23.548564,0,0%
广州,倾诉雕塑,0,width:0%,,,113.822786,23.284532,0,0%
广州,华乐园,0,width:0%,,,113.074906,23.439277,0,0%
广州,流芳百世,0,width:0%,,,113.222886,23.351385,0,0%
广州,阅多多阅读馆(亚运城天峯1区店),0,width:0%,,,113.497204,22.952398,0,0%
广州,张氏祠堂,0,width:0%,,,113.647933,23.424501,0,0%
广州,中兴里巷6号民居,0,width:0%,,,113.514714,22.83321,0,0%
广州,礼耕家塾,0,width:0%,,,113.097798,23.345518,0,0%
广州,植园,0,width:0%,,,113.221405,23.071617,0,0%
广州,龙凤家风馆,0,width:0%,,,113.260024,23.097437,0,0%
广州,滑翔飞翼,0,width:0%,,,113.301037,23.092019,0,0%
广州,长岭社祠堂,0,width:0%,,,113.764048,23.438806,0,0%
广州,黄陂闲庭,0,width:0%,,,113.447511,23.202317,0,0%
广州,沙岗村十里碧道滴水洲,0,width:0%,,,113.740478,23.380132,0,0%
广州,三沙炮楼,0,width:0%,,,113.506181,22.895992,0,0%
广州,枯木艺术林,0,width:0%,,,113.839488,23.259429,0,0%
广州,巨洪峡,0,width:0%,,,113.771067,23.570139,0,0%
广州,方帅庙,0,width:0%,,,113.31726,22.990103,0,0%
广州,黄氏宗祠,0,width:0%,,,113.328892,22.939026,0,0%
广州,大楼村祠堂,0,width:0%,,,113.845962,23.403611,0,0%
广州,波罗森林,0,width:0%,,,113.503713,23.086022,0,0%
广州,田心村天后宫,0,width:0%,,,113.686887,23.143375,0,0%
广州,古荔枝群(妃子笑),0,width:0%,,,113.412995,22.84802,0,0%
广州,笑林寺,0,width:0%,,,113.259241,23.098852,0,0%
广州,官庄村大榕树,0,width:0%,,,113.425405,23.679045,0,0%
广州,上荘牌坊,0,width:0%,,,113.430356,23.079358,0,0%
广州,东华村新田社约亭,0,width:0%,,,113.627617,23.117513,0,0%
