地区,门票名称,门票价格,已售数量
重庆,重庆南山一棵树观景台 门票（快速出票 健康出行 出票后半小时生效）,30.0,已售20
重庆,重庆汉海海洋公园门票（扫码入园/出票2小时后生效）,128.0,已售73
重庆,重庆云端之眼观景台电子票,65.0,已售6
重庆,重庆三峡之巅门票,46.0,已售56
重庆,重庆武陵山大裂谷门票+景区摆渡车+上行索道+电瓶车单边票,135.0,已售71
重庆,重庆 南山植物园门票 多种套票可选,29.3,已售2
重庆,重庆汉海海洋公园,145.0,已售2
重庆,重庆濯水景区-蒲花暗河门票+观光车票,105.0,已售33
重庆,重庆WFC会仙楼观景台门票（环球金融中心）,96.0,已售4
重庆,重庆洪崖洞民俗风貌区·5楼重逢1980 /6楼探秘洪崖洞之秘境召唤/洪崖云端/电子门票（直接扫码入园）,39.0,已售2
重庆,重庆南湖多彩植物园门票,49.9,已售2
重庆,重庆 乐和乐都动物主题乐园一日门票,189.8,已售1
重庆,重庆建川博物馆聚落门票,43.8,已售22
重庆,武陵山国家森林公园景区门票,41.5,已售4
重庆,【优选席位】 重庆市 重庆1949大剧院 电子门票（刷身份证入园）,194.0,已售41
重庆,【重庆1949大剧院门票】二维码入园+多席位可选,194.0,已售14
重庆,重庆816工程景区门票,55.0,已售253
重庆,圣灯山森林公园景区门票,38.0,已售2
重庆,重庆滑石古寨门票,35.5,已售1
重庆,一票畅玩 万盛梦幻奥陶纪景区门票 网红打卡地,210.0,已售8
重庆,重庆武陵山国家森林公园门票,41.5,已售121
重庆,重庆 三峡之巅门票+往返观光车票 无需取票 快速入园,46.0,已售21
重庆,重庆欢乐海底世界门票,110.0,已售11
重庆,重庆两江夜游 立减20元 刷身份证登船 可选朝天系列游船/满江红游船/两江金碧系列游船 /洪崖洞夜景 夜游两江 两江夜游船票,58.0,已售4
重庆,万盛石林景区门票,60.0,已售10
重庆,云阳张飞庙景区门票,32.0,已售4
重庆,石柱千野草场门票,40.0,已售53
重庆,重庆石柱千野草场门票,39.0,已售5
重庆,重庆万州大瀑布群门票,88.0,已售4
重庆,免排队换票 重庆欢乐谷门票 无需换票 刷身份证入园,103.0,已售4
重庆,重庆万盛 黑山谷门票,80.0,已售20
重庆,重庆潼南 陈抟故里·崇龛花海门票,46.5,已售16
重庆,重庆欢乐谷电子门票（刷身份证入园）,103.0,已售27
重庆,重庆 816工程景区 电子票,54.0,已售10
金华,浙江金华 大红岩景区门票,47.0,已售1
金华,【金华推荐必打卡地 影视拍摄基地】浙江金华 横店影视城 电子票,310.0,已售6
金华,金华 动物园门票,83.3,已售3
金华,金华兰溪诸葛八卦村门票,82.0,已售4
金华,金华 灵江源景区门票,50.0,已售6
金华,金华 十八涡景区门票 套票,65.0,已售4
金华,金华 璟园古民居博物馆门票,50.0,已售2
金华,金华 仙华山景区门票,50.0,已售1
金华,金华 舞龙峡景区门票 多种套票可选,80.0,已售2
金坛,常州金坛茅山宝盛园茅山森林世界门票,150.0,已售8
金坛,江苏金坛 花谷奇缘景区门票,87.0,已售11
金坛,江苏常州 花谷奇缘 电子门票,87.0,已售4
金州,【随买随用】大连鲁能温泉假日门票 金石滩易汤海洋温泉 夜场票/日场票/含餐票多种套餐可选,138.0,已售22
金溪,江西抚州金溪竹桥古村门票 明清古村建筑,32.0,已售4
钟祥,荆门市 明显陵景区电子门票 扫二维码入园,58.5,已售19
钟祥,湖北荆门 明显陵景区门票,58.5,已售16
钦州,广西钦州 五皇山自然风景区门票,18.0,已售2
铁岭,铁岭竹溪源温泉门票（多种套餐可选 日场/夜场/日场含餐）,60.0,已售9
铜仁,铜仁梵净山 门票 观光车,268.0,已售10
铜仁,贵州铜仁梵净山门票+ 索道 +观光车,268.0,已售344
铜仁,铜仁大峡谷门票,97.0,已售13
铜仁,铜仁大峡谷景区门票,97.0,已售2
铜川,铜川药王山景区成人票,54.0,已售2
铜川,铜川玉华宫景区门票（可选观光车/娱乐/风筝/ATV摩托/游船套票）,18.0,已售14
银川,阅海欢乐岛游乐场电子票,108.0,已售2
银川,鸣翠湖国家湿地公园门票,40.0,已售5
银川,宁夏贺兰山岩画门票 含电瓶车票,65.0,已售12
银川,贺兰山国家森林公园门票（贺兰山苏峪口）,73.5,已售33
银川,宁夏西夏风情园门票,66.0,已售3
银川,宁夏银川 西夏陵国家考古遗址公园 电子门票,83.0,已售5
银川,宁夏之旅必游 镇北堡西部影城电子票（扫码入园/方便快捷）,79.0,已售60
银川,银川 贺兰山岩画门票 多种套票可选,64.8,已售14
银川,银川 西夏风情园门票 多种套票可选,66.0,已售1
银川,银川 镇北堡西部影城门票 多种套票可选,79.2,已售2
银川,宁夏银川黄沙古渡景区门票（原生态自助游必选）,194.5,已售23
银川,即定即用 立即发码 宁夏水洞沟门票,59.5,已售22
银川,即定即用 西夏陵景区门票,84.0,已售10
银川,一票畅玩 黄沙古渡原生态旅游区电子门票 扫码快速入园,194.5,已售5
银川,宁夏 贺兰山岩画电子门票,65.0,已售67
银川,银川西夏陵景区门票+景区内观光车（国家考古遗址公园）,84.0,已售275
银川,银川 西夏陵门票+往返观光车,85.0,已售3
银川,镇北堡西部影城电子门票 扫码快速入园,79.0,已售8
锦州,北普陀山景区门票,39.0,已售1
锦州,锦州 医巫闾山风景区门票,62.0,已售6
锦州,辽宁 万佛堂石窟门票,33.5,已售21
锦州,锦州东方华地城温泉酒店门票 锦州凌海东方华地城温泉门票 室内室外泡池奢华体验 （温泉/湿地/游船等可定）,128.0,已售21
锦州,辽宁锦州 奉国寺门票,44.0,已售36
锦州,锦州 青岩寺门票,47.0,已售7
镇江,镇江北固山成人门票,38.0,已售181
镇江,镇江 焦山景区门票电子票/无需换票 直接入园,57.5,已售1
镇江,江苏镇江 金山景区电子门票 刷身份证入园,55.0,已售92
镇江,镇江金山 电子门票（景区仅能刷身份证入园 请务必携带身份证）,54.5,已售20
镇江,镇江金山成人票,57.4,已售396
镇江,镇江 南山门票,36.0,已售4
镇江,镇江金山门票/金山景区门票,60.0,已售4
镇江,江苏镇江 句容茅山景区 电子门票（刷二维码快速入园 道教上清派的发源地）,84.0,已售2
镇江,镇江 北固山门票,36.0,已售2
镇江,镇江 金山景区门票（刷身份证入园）,55.0,已售5
镇江,镇江金山景区门票（刷身份证入园）,55.0,已售3
镇江,镇江 句容茅山景区门票 景区交通套票,36.5,已售13
镇江,镇江南山成人票,38.0,已售7
镇江,江苏 镇江 中国醋文化博物馆门票（全面展示解读醋文化）,18.0,已售47
镇江,镇江金山公园大门票 金山寺门票,57.5,已售18
镇江,镇江 焦山电子门票（凭身份证或二维码入园）,56.0,已售1
镇江,江苏镇江 宝华山国家森林公园 电子票,45.0,已售5
镇江,句容茅山景区+景区交通门票,121.9,已售62
镇江,镇江北固山风景区门票一日电子门票 随买随用,40.0,已售4
镇江,江苏镇江 北固山 电子票,35.0,已售9
镇江,镇江焦山成人票,58.0,已售145
镇江,镇江焦山风景区 一日电子门票,60.0,已售2
镇远,贵州 镇远古城门票（可购游船船票+古城墙和城门遗址+夜景尤其迷人）,30.0,已售3
长乐,福州东湖海洋温泉度假村温泉1日票,99.0,已售8
长兴,太湖龙之梦乐园动物世界门票,185.0,已售48
长寿,山水景观 长寿湖西岸景区门票（生态旅游休闲度假区）,32.0,已售16
长寿,重庆长寿湖西岸景区门票,32.0,已售6
长春,吉林长春 长影世纪城 电子门票 下单2小时候后方可使用,61.0,已售6
长春,长春世界雕塑公园门票,30.0,已售5
长春,中泰海洋世界门票,150.0,已售11
长春,吉林长春 长影世纪城门票 （东方好莱坞之称）,62.0,已售2
长春,神鹿峰旅游度假区门票,95.0,已售13
长春,长春长影旧址博物馆门票（亲子之旅的好去处）,70.5,已售29
长春,吉林长春 长影旧址博物馆门票,70.5,已售1
长春,长春伪满皇宫门票 退换无忧 方便出行,68.0,已售10
长春,长春伪满皇宫博物院门票,68.0,已售49
长春,长春净月潭国家森林公园门票,27.0,已售9
长春,吉林长春 长影旧址博物馆门票,70.5,已售25
长春,长春 长春国信南山温泉电子门票（凭二维码入园）,186.0,已售1
长春,长春国信南山温泉门票,158.0,已售4
长春,长春国信南山温泉门票 提前一天预定,156.0,已售13
长沙,长沙欧速赛车乐园室外卡丁车游玩票（无需驾照可单人独立自驾体验/亲子双人共乘体验+时速可达80KM/H）,148.0,已售1
长沙,长沙橘洲之星湘江游轮船票（日/夜游湘江可选+橘子洲小火车+橘子洲码头上船）,116.0,已售71
长沙,长沙 天心阁门票,30.0,已售19
长沙,湖南博物院免费门票帮预约+可选择人工讲解服务+多场次可选+提前预约 （需讲解请选择无线耳麦人工讲解+可选包团讲解服务 +疫情期间需排队检查绿码刷身份证人脸识别入园无快速通道）,48.0,已售549
长沙,长沙 铜官窑古镇门票 套票,100.0,已售1
长沙,长沙华谊兄弟电影小镇门票,127.0,已售82
长沙,湖南博物院门票 （门票+人工讲解/含耳麦）,65.0,已售7
长沙,长沙华谊兄弟电影小镇门票（夜场票+亲子日场票多套餐可选）,97.0,已售30
长沙,华谊兄弟（长沙）电影小镇门票,97.0,已售12
长沙,湖南省博物馆门票湖南博物院长沙马王堆辛追夫人汉墓代订快速出票,50.0,已售1198
长沙,长沙方特东方神画 方特主题乐园门票方特门票,280.0,已售38
长沙,长沙铜官窑古镇门票 （品湘味小吃+玩集市游戏+舞龙舞狮+篝火明亮烟花绽放）,178.0,已售1
长沙,长沙石燕湖门票+玻璃桥+游玩项目套票,155.0,已售2
长沙,长沙摩天轮门票（眺瞰星城夜景）,62.5,已售10
长沙,湖南长沙 花之谷动趣王国景区门票（长沙动趣王国）,77.5,已售2
长沙,【特惠女士票】长沙石燕湖门票+天空玻璃桥+游玩项目/长沙石燕湖一日门票（含网红悬崖秋千喊泉/天空之镜/空中栈道+部分票型随时可退+可是学生/老人票）,247.0,已售5
长沙,湖南长沙 三珍虎园门票,83.0,已售1
长沙,长沙橘子洲游船票（橘洲之星湘江游轮+日/夜游可选+橘子洲小火车+橘子洲码头上船）,116.0,已售39
长沙,湖南省博物馆门票（可选门票代预约/门票+电子讲解或门票+人工讲解）,20.0,已售331
长沙,宁乡千佛洞门票,88.0,已售2
长沙,湖南省博物馆门票 上下午可选 刷身份证入园,19.0,已售100
长沙,大围山国家森林公园电子门票,45.0,已售20
长沙,长沙世界之窗门票 （健康出行 刷身份证或二维码快速入园 ）,220.0,已售12
长沙,扫码入园 长沙摩天轮电子门票,62.5,已售22
长沙,【深度讲解 玩转岳麓书院】湖南长沙岳麓书院门票+讲解（含无线耳麦人工讲解+感受千年学府学术韵味+可升级6人私家讲解+2人起发）,99.0,已售5
长沙,炭河古城景区成人票（不含炭河千古情演出）,55.0,已售2
长沙,畅游方特开园活动票 长沙方特东方神画门票 刷身份证快速入园,280.0,已售8
长沙县,长沙石燕湖一日门票（可自选套餐 天空廊桥+天空玻璃桥+石燕湖游玩套票+游乐项目）,148.0,已售16
长泰,漳州长泰奇趣谷门票（唐宋花仙谷）,48.0,已售37
长泰,长泰半月山温泉门票,120.0,已售6
长泰,漳州长泰天柱山欢乐大世界门票,169.0,已售28
长泰,福建天柱山欢乐大世界门票,279.0,已售13
长泰,漳州长泰鼓鸣岩风景区门票（不止7D玻璃天桥／还有绿意花香潺潺流水）,47.0,已售2
长泰,随买随用+长泰奇趣谷景区门票（电子票取票方便）,45.0,已售2
长白山,长白山魔界景区门票 长白山魔界漂流门票 散客票 跟团出行请勿拍,58.0,已售4
长白山,长白山王朝圣地温泉门票（无需换票/身份证验证入园）,155.0,已售2
长白山,长白山天池汤泉 长白山火山温泉部落 长白山皇冠假日酒店温泉门票--电子门票提名入园,128.0,已售4
闽侯,福州凤翔首邑温泉门票,148.0,已售1
闽侯,福州闽越水镇门票,88.0,已售45
闽侯,福州闽侯闽越水镇成人票,88.0,已售21
闽清,闽清七叠温泉成人票1日票,90.0,已售1
阆中,四川阆中蜀道盛世演出门票 南津关古镇蜀道盛世,158.0,已售7
阆中,南充《穿行系列之蜀道盛世》演出票,158.0,已售9
阆中,阆中阆苑仙境演出门票 南津关古镇阆苑仙境 可选阆中一票通+演出套票 (移动的舞台 流动的观众 梦幻的场景),158.0,已售3
阜康,新疆天山天池门票+区间车票（新疆著名旅游胜地+天山明珠之称+洗涤心理放松身心）,175.0,已售17
阜康,新疆乌鲁木齐天山天池景区门票+区间车+往返车费（上门接+直通车/早晚错峰/小车+金牌导游+赠意外险+赶火车/飞机+畅游8大景+多种套餐自由选）,175.0,已售47
阜新,阜新瑞应寺门票 随买随用 （藏传佛教 小布达拉宫 佛教文化）,28.0,已售6
阜阳,阜阳野生动物园门票（亚洲食草动物区+非洲食草动物区+猛兽步行观赏区+园区两大剧场+萌宠互动区为一体的综合性动物园）,57.5,已售4
阜阳,临泉魔幻动物园门票,70.0,已售2
防城港,防城港十万大山布透温泉票,73.8,已售35
防城港,防城港瑶寨九龙潭漂流景区-漂流门票东兴九龙潭漂流票,128.0,已售1
阳光海岸,澳大利亚 布里斯班 阳光海岸莫罗拉巴海底世界门票 SEALIFE Sunshine Coast 电子票/扫码入园,80.0,已售26
阳光海岸,澳大利亚 澳洲动物园 Australia Zoo 门票,268.0,已售87
阳城,《再回相府》演出门票 （晋城旅游+皇城相府）,168.0,已售2
阳新,黄石阳新仙岛湖门票 电子票 可选东线/西线,108.0,已售28
阳新,湖北黄石阳新天空之城门票 电子票 邻仙岛湖,188.0,已售11
阳新,湖北黄石阳新仙岛湖风景区大门票,107.0,已售7
阳朔,阳朔相公山门票+阳朔县城内接送 往返赏日出日落 摄影圣地 网红打卡乌龙泉赏景,85.0,已售9
阳朔,桂林阳朔龙颈河皮筏漂流可选阳朔往返车接送遇龙河金龙桥旧县段漂流,100.0,已售188
阳朔,浪漫相公山一定要和爱的人去一次相公山~ 看日出赏日落 阳朔县城往返+相公山门票~桂林相公山日出/日落专线,95.0,已售2
阳朔,阳朔世外桃源门票+船票+往返专线车套票 桂林旅游景点电子票,54.5,已售85
阳朔,阳朔如意峰索道票+可选银子岩/桂林千古情/遇龙河竹筏漂流/漓江竹筏漂流（电子票取票入园）,240.0,已售16
阳朔,漓江三星游船票·桂林到阳朔游船票·畅游全程漓江天天发船 漓江豪华三星游船 安心游+市区内送码头 杨堤-大爽-杨堤往返段,226.0,已售52
阳朔,桂林阳朔如意峰门票含缆车票玻璃桥 双程索道 银子岩门票套票 可快速入园阳朔往返专线车,240.0,已售218
阳朔,桂林阳朔 银子岩景区单门票 银子岩门票+专线车8点半和14点两个班次任意选择,52.0,已售142
