用户名,评论
马**用户,此次带孩子出游，导游一路风趣的讲解给我们带来了好的心情，不虚此行，丽江导游非常认真负责，我们一家人非常喜欢她，点名表扬，行程安排的很人性化，好玩的地方全部玩到了，玩也很开心，无购物。
马**用户,此次云南之行很愉快，洱海边风景让人惊艳，太美了!的水碧绿如翡翠，丽江古城一步一景，别有韵味。最重要的是有我们的导游相伴，这位导游尽心尽职，一路上都热情地向我们介绍云南的各种人文风俗和当地少数民族的故事，为此次云南之行为增色不少!
马**用户,非常的棒，之前对云南的旅游多少有些不好的印象，去那才发现担心是多余的，整个行程感觉很好，不紧不慢。云南的风景是超美超美的，跟我们这边的天简直就是天壤之别，一路走来，主要是洱海很吸引我，玩下来真的很赞，碧水蓝天，美不胜收。丽水金沙表演尤其震撼，很精彩，也让人感动。泸沽湖也很美，观景台上一览整个美景。整体来说玩得很好，超级漂亮的，同时云南的气候也是非常宜人的，住酒店也不错，吃的每个少数民族的特色餐也都很棒，并且真的没有购物，对得起我给的5星。
马**用户,云南是个美丽的地方，拉市海湿地公园景色宜人，丽江古城在一条条街道走着，十分舒服，洱海中的南诏风情岛散发着迷人的气息，去泸沽湖景色特别美，湖边泛绿的树木和天空中漂浮的白云全都倒影在湖中，水天一色，感觉像一幅画。在这里要非常感谢一下我们的导游，非常热情，对当地文化很了解，讲解很精彩，让我们进一步了解了摩梭文化。行程安排都很好。7天的时间也非常合理不会感觉到累而且并没有购物。云南非常热闹，值得亲身来体验一番！
马**用户,这次旅行就这样完美的结束了，七天过得太快了。非常不舍得离开泸沽湖.洱海，丽江，太美了！领队也很耐心的讲解了泸沽湖的一些缘由。此外，有一点值得让我感激的是与我同行的小伙伴突然生病了.小张师傅还帮忙照顾我的小伙伴.让我们先玩.再次很感谢小张师傅对我的小伙伴的照顾.值得信赖的导游。很满意的一次旅行，十分推荐第一次来这里的人。行程安排非常棒，时间过得太快了舍不得离开。景色实在是太美了，留下了难忘的回忆。性价比很高，整体的服务和品质都很棒。
马**用户,这次旅行真的很惬意，特别是导游全程的专业贴心服务、对游客无微不至的关怀照顾，挺尽职的，带我们领略大云南的风光和人文，让我们很感动！洱海，丽江古城、束河古镇、泸沽湖……一步一景，很好的享受。旅途很愉快，结识了一群可爱的小伙伴，一起边逛边吃，各种水果，小吃，手链，鲜花饼，牛肉，猪蹄，吃到停不下来。司机夏师傅真诚热情、车开的很平稳，感谢卓导和夏师傅，这次云南之旅圆满结束！
马**用户,短短的旅程，没有购物，安排的很好，很充实，我们玩的也很开心：大理的风花雪月没有感受完，丽江的奢华热闹，神秘的东方女儿国，未完的旅程以后再来；尤其深刻的是在大理的一家很小的米线店里吃了一碗鸡汤米线，好吃的不得了，这么小的店来来往往的客人很多，本地的，外地的游客，而吸引我的是墙上贴满了密密麻麻的小纸条，一直贴到门口，大理和丽江是个神奇的地方，每天都上演着各种意想不到的故事，并承载着每个来往人的心事。不虚此行，小丹导游讲解的很好，很幽默，这家米线店就是她推荐的，点赞！
马**用户,真不愧是彩云之南，风景迷人，壮丽的崇圣寺三塔，繁华的大理古城，远望苍山，近赏洱海，清雅的丽江古镇，神秘泸沽湖，充满了异域风情，体验纳西族的魅力，拉市海骑马很开心，丽水金沙表演很是让我们震撼，喜欢！！更喜欢我们的导游，一路上的辛苦也只有我们能看见了，一直在为我们讲解各地的风俗，也很照顾关心我们。在泸沽湖住的湖景房看到的日出非常美，很赞了，这个行程安排合理，并且没有进购物店，很满意，推荐这个团。
马**用户,很开心的一次旅行，云南是我一直就想去的地方，这次真的是纠结再三，选了好久，预定前期也一直在麻烦客服，客服也很耐心的解决我的疑虑，游玩下来果然没有让我失望，不用每天很早起，到景点也不是说那种走马观花的游览，丽江古城，大理古城都给我们足够的时间玩，坐猪槽船360度游览了泸沽湖，景色没让人失望。尤其导游在旅行的这几天也是非常的用心，给我们认真的介绍当地的文化。非常赞的一次云南之旅，下次出行就选定你们家了，还没有购物，眼神已经锁定你。哈哈哈
马**用户,行程安排的很好，不紧不慢，大理导游人美心善，其他的导游也都中规中矩，住宿和餐饮都把我们安排的妥妥滴。住宿上很不错，总体游玩体验很不错。这个季节来云南还是很好的，家里边太闷了，相反云南是另外一番天地，空气清新气候宜人，蓝天白云！云南高原地区注意防晒，准备好雨伞，天气多变。总之，这次旅行，让我一万个满意，大家玩的开心，行程都安排的好好的，下次还来。旅行社客服很负责任，推荐！大巴行驶过程中导游也会帮我们介绍云南的人文、风俗人情，通过一些小故事以及个人的经历，深入浅出的讲给我们听。此次旅行人美，景美，服务周到，惬意的旅行中体现的是工作人员们背后的用心，谢谢你们。
马**用户,总体来说还是不错的，居住的酒店内部都很好，周边也有好吃的，好玩的，每天回到酒店我们都能找到附近可以溜溜的地方，导游也不错，玩的很开心，虽然之间出现了一点点小插曲，但也好客服和导游耐心的为我们解决，这个线路我们所去的地方，风景都是一流，去的束河古镇，安静舒服；泸沽湖情人滩，浪漫迷人；洋人街，异域风情。在云南照了我这辈子最多的相片，不知道得洗几本相册，哈哈！反正旅行社安排的这条路线景点都是很值得去看的，一定要选这个团，纯玩无购物。
随**舞,讲解好
子*鱼,合同讲解详细
糖糖***糖啊,合同讲解详细
8***le,合同讲解详细
乐*遥,满意！
怪*糖,讲解详细
O**s,讲解详细
Vil*****^O^,讲解详细
马**用户,愉快的丽江大理泸沽湖行结束了，漫步在千年古镇，体验着古老民族的生息，洱海边轻松骑行，呼吸着大自然的清新，行程安排了旅拍，今年恰巧是我们银婚，感谢摄影师孟涛为我们记录下美好的瞬间，也谢谢导游阿杜一路上的精心安排，真的纯玩无购物，期待着下一次的云南之行。
马**用户,我们走得是昆明大理丽江香格里拉这条线，玩得很愉快，导游洛桑克珠服务也很热情，景点有丽江古城、苍山洱海、、大理三塔，大理古城，香格里拉等等很多。彩云之南，是一个神圣的地方，有着属于自己特色文化的城市。圣洁，漂亮！个人觉得景色最美的就是香格里拉，在藏民家访里吃了牦牛肉，味道不错。我们还自己去吃了很多特色小吃。这个行程没购物，安排比较合理！
马**用户,7天的旅程圆满结束。开心充实。感谢阿紫导游的悉心照料和耐心讲解。让我们神游云南。了解了关于云南不止半个世纪的历史典故。每天住宿也是相当满意，干净舒服。旅游餐个人感觉相当不错了。丽江认识了爽朗的东巴导游、香格里拉认识了幽默的啊洛桑村长～服务讲解都是一流。无购物纯玩！
马**用户,云南风景很美，这次旅行拍摄很开心，我拍了很多美美的照片，给我留下了美好的回忆！还有施导是一个很好！很有耐心！很有文化底蕴的一个年轻导游！很喜欢她给我们讲解云南的风土人情！传统文化！很喜欢她！作息时间也安排的很合理！有机会还会去的。
马**用户,一次愉快的旅行，景美人美。云南每一棵树，每一座山，每一处景都齐声赞美。洱海静静流淌，听水声不急不缓，它抚慰着每一颗不安的心。丽水金沙表演，那些敬业的演员们的歌声舞姿，那些原生态的跳跃诉说的是对生命的热爱，对自然的敬畏，还有一种简简单单的喜乐与赞美。普达措公园让人看到世界起初的模样。生平第一次喂小松鼠，它们像孩子跟大人要糖吃一般向我们讨巧克力吃。同行的导游啊吾扎西把自己的大衣给了我们游客，牛马安静地吃草，对我热情的招呼无暇顾及。段导的一路讲解非常详尽，谢谢。纯玩无购物的团，很开心能够有这样一个完美的旅行！
