scenicSpot,date,star,comment
旺角,2018-10-2911:21:00,4,超级热闹的地段，不夜街区王家卫第一部，旺角卡门
旺角,2018-10-2819:34:21,4,旺角很热闹，小吃美食、商场之类的也很多。人也很多。
旺角,2018-10-2616:53:56,5,到旺角肯定要买球鞋，买特价衣服的，后来发现Ray和安娜贝拉面膜比泰国便宜，“曼谷包”也便宜
旺角,2018-10-2609:32:00,5,大陆人很多啊，代购也很多，地铁站全是人
旺角,2018-10-2501:09:40,5,香港的繁华区域，建议初次来港的朋友住在这里或是尖沙咀，到每个地方都很方便。这里各种消费相较其他地方要便宜很多。
旺角,2018-10-1816:44:10,5,酒店就订在了旺角，旺角真的很方便，吃饭周边有各种餐馆，购物也有大商场，交通便利，旁边还有女人街，西洋菜南街，走路去油麻地警署也不远。去旅游的可以考虑酒店订在旺角。
旺角,2018-10-1710:09:52,5,购物天堂，男人地狱，女人天堂啊
旺角,2018-10-1618:32:22,5,旺角一带的商业街，这里有许多特色小店，如果慢慢逛足够走一天的，游人甚多。
旺角,2018-10-1609:34:04,4,到了旺角傻傻的找马蜂窝上这张红底的旺角图片，后来朋友告诉我是地铁里哈哈，特意去坐一站地铁拍这个图
旺角,2018-10-1412:28:54,5,在香港看到人流量最多的地方，真的很旺…
旺角,2018-10-1303:37:04,4,不管是波鞋街购物，还是街边的小吃，都值得你去逛几次
旺角,2018-10-0809:21:47,3,对香港的评价没有其它的，就俩字儿：极差。
黄鹤楼,2019-05-0409:34:09,3,五一期间的黄鹤楼，人山人海。作为武汉知名的景点，大部分人都抱着打卡的心态前来一睹为快。刚好赶上五一假期的人潮，实在是惊人的壮观，甚至超过景区本身。交通上来讲，市区多个公交可以到达，很便利，也无需长途跋涉，附近还有辛亥革命博物馆，可以一并参观。网上购买门票可以便宜几块，需要提前一天。建筑本身还是值得一看的，景区规划的也不错，但只能说，五一时看的都是人海，别的顾不上了。排队上楼的队伍远胜游乐场排过山车，成百上千人蜂拥而至，绕楼几圈，蜗牛的速度向前移动，爬上楼基本要几个小时，一定要做好心理准备。
黄鹤楼,2019-04-2122:23:17,5,辉煌的荆楚人文之旅～畅游武汉之【黄鹤楼】唐朝诗人崔颢的一首七言古诗“黄鹤楼”，让后人对武汉黄鹤楼产生了无比的敬仰之情，诗人李白曾经两次登楼，因为有崔颢的这首诗句，而抑制住题诗的念头。～地点黄鹤楼位于武昌蛇山之巅，气势辉煌，与西边脚下的武汉长江大桥成一条直线，站在楼顶，长江与武汉三镇尽收眼底，美景无限。～票价从首义广场出来向北，一条小路正对黄鹤楼公园南门，走上高高的台阶进入公园，门票70，网上购票65，刷身份证直接入园，没有纸质票。～环境进入公园，是一座幽静的后花园，一泓池水波澜不惊，亭台楼阁一应俱全，继续上坡，来到黄鹤楼的主基座，一片平坦的空地对面，有一个高台，上面一座大钟，与黄鹤楼遥相对应。在高台上可以拍到黄鹤楼的东面全景，如果上午来参观，从这里拍照是首选，大钟后面还有一座高亭，距离较远，没有过去。～看点黄鹤楼一共五层，现在只开放了四层，里面有电梯，70岁老人可以乘坐，楼体为水泥建筑，两侧楼梯非常的结实，楼上有各个年代的黄鹤楼模型，每个朝代的形状和规模都不一样，各具特色。～历史黄鹤楼最早建于三国时期的东吴黄武二年，当时是一座瞭望楼，到唐代以后初见规模，宋朝规模达到鼎盛，后来屡建屡废，屡废屡建，最后一次，为1981年按照清朝的原样复建而成。～周边从黄鹤楼西门出来，正对着武汉长江大桥，旁边就是著名的户部街小吃一条街，武汉热干面的创始者蔡林记就在这里，还有很多网红的小吃云集于此，到了晚上，食客络绎不绝。黄鹤楼北门出来，正对着胭脂路，从胭脂路向北，依次是粮道街，这里有很多的大小餐馆，赵师傅热干面和很多网红烧烤都在这条街上。再向北是昙华林，一条很有特色的酒吧艺术街，年轻人拍照的圣地。
黄鹤楼,2019-04-1223:04:47,5,来了很久一直没去黄鹤楼，因为听到本地人都说黄鹤楼就是一个楼没啥好逛的还有马蜂窝评分也不高所以一直拖着。门票是在马蜂窝买的花了65块，然后写着有手机导游我也没找到不知道有没有。。西门应该是离黄鹤楼的在门口就能看到了，公园内人还是很多建议大家要来尽量别周末不然连拍照都没位置拍，公园其他景色我就不说了重点当然是黄鹤楼了，一楼有工作人员给讲解的一人是好像100块，而且进楼要二次验票所以二维码啥的别弄丢，楼里第二层周围都是卖纪念品的，当然其他楼层就没了，在二层开始可以往到武汉的楼房和长江大桥，再往上还有不同时期的黄鹤楼模型，现在已经是第很多个版本了。最上面一层在维护从3月份到8月份结束有点小可惜没能上去。总的来说作为一个5A级景点，还是有它一定的历史意义和参观价值的。并没有想象中的那么无趣。公园不是那么大我一个人慢慢边走边拍拍了200张照片左右才花了两个半小时。照片全是破手机直出大家凑合着看。
黄鹤楼,2019-04-1206:54:21,5,黄鹤楼是非常有历史的建筑，对于我纯纯的东北人还是比较喜欢的，特别是跟爱自己的人，特别开心，我们是从合肥出发。合肥南站到武汉站做高铁133.5元，下了高铁，坐地铁。在首义站下车。我貌似下晚了，走路要一公里多，但是还好，不是特别远，正常应该在武昌火车站下车，步行到黄鹤楼，由于我下车了，我在东门买的票。70一个人，山不是特别高，远的距离还好。一路的拍照，欣赏风景与建筑，站在主楼的上边可以看到大概半个城市的风景，值得一来，第一次来写游记，只是希望大家不要像我一样走错了路。好啦就写到这把，男朋友叫我洗漱去啦
黄鹤楼,2019-04-0621:07:58,4,去之前以为黄鹤楼只是一座普通的阁楼，去了之后才知道规格还是挺大的；现代版的黄鹤楼上下4层，展示历代黄鹤楼的模型，名家诗句等等。登楼北望，正对着长江大桥和向东奔流的长江，一时间对“滚滚长江东逝水”和“故人西辞黄鹤楼”领会得更加深刻；黄鹤楼景区很大，往里走还有白云阁、紫薇苑、落梅轩、诗碑廊、奇石馆等景点。其中落梅轩演出厅的编钟歌舞秀不能错过，每隔半小时一场，每场30分钟，需要单独买门票
黄鹤楼,2019-03-2716:54:43,5,黄鹤楼是一个公园，从南门进园，公园门口是一个天下第一楼的门楼沿着路进去有鹅池，归鹤图浮雕，词碑亭，崔顥题诗图，千禧钟，黄鹤楼，大牌坊，黄鹤归来等等，景区门口有地图介绍。黄鹤楼从外面看只有五层，实际里面不止五层，好像是九层，我忘了。一楼有一幅白云黄鹤图，看着像彩瓷的，光照强的时候闪到瞎眼。二楼还是三楼有各个朝代黄鹤楼的模型，四楼是各种文人，五楼顶层可以极目远眺，长江，汉口，大桥对面的龟山，黄鹤楼脚下的蛇山。我去的非常匆忙，早上飞机落地住在江汉路，晚上还要参加婚礼，进去都是这里瞅瞅那里看看拍拍照就撤了，即便这样也花了两个小时。(我的武汉游记：http://www.mafengwo.cn/i/11881806.html）
黄鹤楼,2019-03-2314:09:33,5,进入景区，可以坐车去黄鹤楼，也可以步行过去。我选择步行，人很少，经过了一系列牌坊之类的，就会看到岳飞像。岳飞像英明神武，气度不凡。黄鹤楼气势恢宏。一共七层，可以爬到顶楼。只能走，没有电梯，正好就做运动了。一楼有个漫画展，很有意思。站在黄鹤楼上看向四周，看到远远的现代城市，感觉又回到了现代文明。这四处眺望，景色尽收眼底，下面桥上的车来车往，就跟远处的现代城市一样，让人跳戏~
黄鹤楼,2019-03-0214:18:46,5,趁着六日从北京来武汉浪一圈，真的是说走就走的旅行。十个小时火车卧铺杀到武昌，七点钟到站已经饿的前胸贴后背了，直奔户部巷找好吃的（可能吃才是我出行的动力吧）。每个城市总要有那么一两条美食街支撑[色]。游客打卡之黄鹤楼，从孙权为实现“以武治国而昌”筑城为守，建楼以瞭望的角色。至唐朝，其军事性质逐渐演变为著名的名胜景点，历代文人墨客到此游览，留下不少脍炙人口的诗篇。黄鹤楼屡次被毁，屡次重建，现代的黄鹤楼有五层楼高，更加的雄伟壮观。站在顶楼眺望长江不由想到“孤帆远影碧空尽，唯见长江天际流”休息一下，现在杀向湖北省博！
黄鹤楼,2019-02-1715:09:37,5,位于武汉市长江南岸的武昌蛇山峰岭之上，为国家5A级旅游景区，享有&quot;天下江山第一楼&quot;、&quot;天下绝景&quot;之称。是武汉市标志性建筑，与晴川阁、古琴台并称武汉三大名胜。黄鹤楼始建于三国时代吴黄武二年(公元223年)。唐代著名诗人崔颢在此题下《登黄鹤楼》一诗，使它闻名遐迩。楼高5层，总高度51.4米，建筑面积3219平方米。整个建筑具有独特的民族风格，与蛇山脚下的武汉长江大桥交相辉映;登楼远眺，武汉三镇的风光尽收眼底。
黄鹤楼,2019-02-0510:54:19,4,黄鹤楼就是武汉的地标建筑吧，中华三大或四大名楼之一，武汉本地人不一定去，但是我这个外地人，似乎不来下黄鹤楼就没到武汉，于是买门票去看了。黄鹤楼其实楼层不高，我爬到了顶楼，极目远眺，看到长江大桥，但是其他的都是现代建筑，而且非常一般，乏善可陈，所以还是有点失望的。问题在于要想近距离看黄鹤楼，就要买门票进黄鹤楼公园，所以不得不花钱。黄鹤楼公园里面还是有好几个小景点，有的也还可以吧。
黄鹤楼,2019-02-0123:07:28,4,对不起，武汉有名的黄鹤楼，我觉得也就那样。现在的黄鹤楼是完完全全的复建建筑，连位置都不一样了。楼下烟雾缭绕的仙鹤也是人工喷的。楼梯很窄，很陡，大概就是爬啊，爬啊，爬啊，爬啊，爬啊。爬上去了，四面走一圈，景色辽阔…大概是黄鹤楼唯一的看点了。老公正在感慨“黄鹤真的一去不复返了，白云依旧千载空悠悠”…突然！我就想拉肚子！完全控制不住的那种。(⊙x⊙;)剩下的记忆就是“借过”“请让”“麻烦一下”，冲下黄鹤楼找卫生间。上完厕所出来，还下起了巨大巨大巨大巨大的瓢泼大雨。我和老公被困在黄鹤楼下的一个亭子里，接下来的行程全部泡汤。看着无尽的雨，我问老公：怨我因为这种剧情，只上去十分钟就下来吗。老公笑着说：“这就是生活，拖泥带水，但是乐趣无限。”
黄鹤楼,2019-01-0617:45:40,5,楼中有诗，诗中有楼。鹤去楼空，诗留人间。楼诗相映，千古流传。黄鹤楼，来武汉必游之地，“昔人已乘黄鹤去，此地空余黄鹤楼”，这里是文人墨客的圣地，行走在此，脑海里就会盘旋起崔颢的诗，黄鹤楼，美景美诗惹人醉。游黄鹤楼，一定要选一个天气好的日子去，否则无法看到万里长江。景点周边停车方便，票价70元，65岁以上免票，武昌起义旧址据此仅200米，下午4点前关门，游完黄鹤楼后可以一块过去。
黄鹤楼,2018-11-2500:10:46,5,原来真的要靠近了才知道，黄鹤楼是这么雄伟。站在雄伟的黄鹤楼下，看着它金黄的屋檐角翻卷翘上蔚蓝的天空，心里有种飞扬上升的感觉。登上黄鹤楼顶楼，楼上的景色一层比一层开阔，一条银灰色的长带随着房屋的不断变小，慢慢地出现，越来越宽，那是长江。一口气登上五楼确实有点气喘，观景台上视野开阔，一阵凉爽的风吹散了炎热，吹动了心弦，这种感觉大概与当年的诗人李白、崔灏无异吧。我明白了黄鹤楼的著名不只在于楼阁建筑的美观，更在于它总能给登楼的人一种情感，这种情感可以是李白辞别好友的悲伤，可以是崔灏离别家乡的愁思。
黄鹤楼,2018-11-1015:34:40,5,“昔人已乘黄鹤去，此地空余黄鹤楼”，黄鹤楼位于湖北省武汉市长江南岸的武昌蛇山峰岭之上，为国家5A级旅游景区，享有&quot;天下江山第一楼&quot;、&quot;天下绝景&quot;之称。2015年12月至武汉旅游，一睹久仰的黄鹤楼本楼。黄鹤楼与晴川阁、古琴台并称“武汉三大名胜”。黄鹤楼楼外铸铜黄鹤造型、胜像宝塔、牌坊、轩廊、亭阁等一批辅助建筑，将主楼烘托得更加壮丽。主楼周围还建有白云阁、象宝塔、碑廊、山门等建筑。整个建筑具有独特的民族风格，与蛇山脚下的武汉长江大桥交相辉映;登楼远眺，武汉三镇的风光尽收眼底。
黄鹤楼,2018-11-0722:00:57,5,黄鹤楼有天下江山第一楼之美誉，我这是第二次重游了，应该不会再有第三次，因为武汉位于长江要塞，又是一马平川，自古成为兵家必取之地，以前的人没有保留古迹的意识，每攻占一个地方，就要把敌人建的地标摧毁才痛快。黄鹤楼就这样历代都被摧毁，然后又重建，所以历朝历代的黄鹤楼规模跟样子都不一样，我们现在看到的黄鹤楼是新中国成立以后建的，这种不是古迹的山寨货，讲真，我没有太大的兴趣，如果不是因为名气够大，朋友要求一定要来，我应该不会花钱来重游。
黄鹤楼,2025-07-2410:45:54,4,武汉市武昌区长江边上的蛇山之巅的黄鹤楼，与湖南岳阳楼、江西滕王阁并称为“江南三大名楼”，享有“天下绝景”的盛誉，世称“天下江山第一楼”。它始建于三国吴黄武二年（223年），传说是为了军事目的而建，后随着历史变迁，逐渐演变为著名的名胜景点。黄鹤楼屡建屡毁，现存的黄鹤楼重建于1985年，以清同治楼为蓝本，采用钢筋混凝土框架仿木结构，飞檐五层，攒尖楼顶，金色琉璃瓦屋面，。其平面设计为四边套八边形，谓之“四面八方”，从楼的纵向看各层排檐形如黄鹤，展翅欲飞，雄浑之中又不失精巧，极具韵味和美感。全楼各层布置有大型壁画、楹联、匾额等，楼外还有铸龟鹤铜雕、胜像宝塔、牌坊、轩廊、亭阁等辅助建筑，将主楼烘托得更加壮丽。古往今来，众多文人墨客登临黄鹤楼，留下了大量脍炙人口的诗篇，其中唐代诗人崔颢的《黄鹤楼》一诗更是让黄鹤楼名声大噪
